forecast_id,forecast_kst_dtm,kpx_group_1,kpx_group_2,kpx_group_3
forecast_0991,2025-02-11 07:00:00,7411.392473600095,7472.011062935257,4023.3149142495063
forecast_0992,2025-02-11 08:00:00,7178.165654262452,6197.251102470337,3883.3456863320516
forecast_0993,2025-02-11 09:00:00,6622.071821427121,6065.755342410106,4196.740512693293
forecast_0994,2025-02-11 10:00:00,5464.468080538926,5172.754142457216,3115.773730671545
forecast_0995,2025-02-11 11:00:00,3674.218689158324,3089.542010335502,1921.742187910208
forecast_0996,2025-02-11 12:00:00,2609.15088436064,2379.286448212076,1852.1853253105578
forecast_0997,2025-02-11 13:00:00,2503.1129791651024,1977.3663381083793,2225.8926296030386
forecast_0998,2025-02-11 14:00:00,2654.1727328005513,2374.649300344716,2100.956777519773
forecast_0999,2025-02-11 15:00:00,1552.9723569380994,1453.77776279582,1408.379432470827
forecast_1000,2025-02-11 16:00:00,1170.6355991426933,1217.5086398662934,969.7534353206544
forecast_1001,2025-02-11 17:00:00,1632.9358889203374,1600.932677921085,1079.3083328885605
forecast_1002,2025-02-11 18:00:00,4699.395801957434,4156.439670668066,2642.5086111622504
forecast_1003,2025-02-11 19:00:00,6789.9540447020445,6739.865470600498,4836.542163196353
forecast_1004,2025-02-11 20:00:00,8533.835018085578,7894.736783210049,5157.834648221085
forecast_1005,2025-02-11 21:00:00,8613.485533615007,8867.592661283967,5266.896355298271
forecast_1006,2025-02-11 22:00:00,11745.607199343445,10891.546348047606,6188.260843168997
forecast_1007,2025-02-11 23:00:00,15649.224388919758,15723.30473246277,11818.258053927697
forecast_1008,2025-02-12 00:00:00,17794.00504309346,16460.00385634753,12631.235735074668
forecast_1009,2025-02-12 01:00:00,15021.14532686431,14497.372204997093,9146.153007352588
forecast_1010,2025-02-12 02:00:00,16284.899536251449,16180.449250061292,11160.180123210046
forecast_1011,2025-02-12 03:00:00,14973.162538032473,15857.19200509708,10815.217879287839
forecast_1012,2025-02-12 04:00:00,15751.250720224583,16068.53249788573,11299.946653062882
forecast_1013,2025-02-12 05:00:00,14986.796929815286,14996.406459583646,9897.530528889494
forecast_1014,2025-02-12 06:00:00,12402.297496346753,12277.956925421282,8012.525931428585
forecast_1015,2025-02-12 07:00:00,9206.135373920844,9321.160999978589,5643.809149600728
forecast_1016,2025-02-12 08:00:00,7201.882152398873,7928.783536707473,4416.792092397715
forecast_1017,2025-02-12 09:00:00,5604.174468674631,7008.780820720881,4238.759171608477
forecast_1018,2025-02-12 10:00:00,7024.675331676975,7667.996760574585,4913.806185533428
forecast_1019,2025-02-12 11:00:00,8295.75860709119,10123.126540927686,4661.471270589035
forecast_1020,2025-02-12 12:00:00,9932.081820695706,10725.248051560695,6623.718393224514
forecast_1021,2025-02-12 13:00:00,10912.955791531667,11700.313270720766,8825.816571566716
forecast_1022,2025-02-12 14:00:00,12778.288941528781,13248.3248154507,9285.490877540497
forecast_1023,2025-02-12 15:00:00,14959.295941582215,13970.76855306294,11287.676075019886
forecast_1024,2025-02-12 16:00:00,16793.50598694603,14854.686437216857,12803.909770059561
forecast_1025,2025-02-12 17:00:00,16947.706130356462,14878.383072228502,13442.378156713588
forecast_1026,2025-02-12 18:00:00,16876.255643131317,14678.914943997002,13689.374684701352
forecast_1027,2025-02-12 19:00:00,16498.62468665757,15542.994414528777,13153.291493194572
forecast_1028,2025-02-12 20:00:00,16037.27039047481,15243.707695670277,11457.962412413315
forecast_1029,2025-02-12 21:00:00,15870.059046084183,15007.20525799641,11617.372381530222
forecast_1030,2025-02-12 22:00:00,15967.113563612742,14942.034748135286,11948.888521914056
forecast_1031,2025-02-12 23:00:00,15520.766115793525,13961.337425211843,10392.300604722646
forecast_1032,2025-02-13 00:00:00,15096.711524946903,13866.728350794403,9738.418318808437
forecast_1033,2025-02-13 01:00:00,14623.148049857356,13489.240775920967,7473.204590596207
forecast_1034,2025-02-13 02:00:00,14620.71254349724,13611.546320130697,7412.778448640912
forecast_1035,2025-02-13 03:00:00,14915.178453163679,13784.398758731495,7992.6952513404
forecast_1036,2025-02-13 04:00:00,14644.127815058939,13265.053246734795,8675.69428229903
forecast_1037,2025-02-13 05:00:00,13966.23755453965,12738.90574487016,8211.4177665093
forecast_1038,2025-02-13 06:00:00,14074.930398271874,13136.945186835008,8074.069692283482
forecast_1039,2025-02-13 07:00:00,14883.657290864534,14185.246469235219,8711.905272078304
forecast_1040,2025-02-13 08:00:00,15474.916768177196,14828.721291943088,9884.942587134366
forecast_1041,2025-02-13 09:00:00,15381.962743310427,15381.406421362928,10093.382737466673
forecast_1042,2025-02-13 10:00:00,14845.072280576707,14739.095212065606,10401.796896718362
forecast_1043,2025-02-13 11:00:00,15233.843398928757,14686.170613861093,10838.870049497138
forecast_1044,2025-02-13 12:00:00,15005.667702343413,14740.925861972426,10940.314353783466
forecast_1045,2025-02-13 13:00:00,15021.378672527255,15082.645057149037,10874.779305471
forecast_1046,2025-02-13 14:00:00,15647.992840720644,15240.982467937589,11381.422169333098
forecast_1047,2025-02-13 15:00:00,15625.901692700789,15131.318135297575,11724.913358245913
forecast_1048,2025-02-13 16:00:00,16595.466134873688,15930.5567732186,12298.909856473905
forecast_1049,2025-02-13 17:00:00,17662.022954890068,16862.63229492291,13403.135068355112
forecast_1050,2025-02-13 18:00:00,18524.67940133528,18399.060143535313,14243.056758996576
forecast_1051,2025-02-13 19:00:00,18786.64457327806,18803.913253999744,14668.418588106593
forecast_1052,2025-02-13 20:00:00,18944.17806763364,18804.745713471722,14940.352315531834
forecast_1053,2025-02-13 21:00:00,18989.737124546205,18845.78450279417,15241.780303865988
forecast_1054,2025-02-13 22:00:00,18874.39359837061,18798.710133446217,15367.006956322668
forecast_1055,2025-02-13 23:00:00,19067.582539922336,19000.811630102482,15424.867342059355
forecast_1056,2025-02-14 00:00:00,18930.18817884259,18937.19526053244,15282.383839268812
forecast_1057,2025-02-14 01:00:00,18977.04562283544,19052.686731410344,14909.416402515719
forecast_1058,2025-02-14 02:00:00,18777.86148237921,18936.913194582827,14596.123785008078
forecast_1059,2025-02-14 03:00:00,18725.360370982642,18666.858554140254,14473.452648331095
forecast_1060,2025-02-14 04:00:00,18017.215769667426,18534.891507616176,14042.939822104956
forecast_1061,2025-02-14 05:00:00,18619.292777200622,18504.020203544515,13986.353658530466
forecast_1062,2025-02-14 06:00:00,19610.463535490842,18848.81861424564,14059.04400657701
forecast_1063,2025-02-14 07:00:00,20110.483000807537,19132.85703291103,14777.962992317805
forecast_1064,2025-02-14 08:00:00,20182.75517647259,19232.70094042519,14569.940332006414
forecast_1065,2025-02-14 09:00:00,19294.244320674105,18432.907715030848,13377.177576947008
forecast_1066,2025-02-14 10:00:00,13549.847974890938,15369.753278135708,10633.308728177217
forecast_1067,2025-02-14 11:00:00,12149.84287769739,13675.017116299965,9532.796320029747
forecast_1068,2025-02-14 12:00:00,11287.134529587353,12769.904183776604,8767.140267100413
forecast_1069,2025-02-14 13:00:00,10784.514232858737,11862.837881238678,7954.246826396591
forecast_1070,2025-02-14 14:00:00,10742.116289605394,10990.348028062499,7856.973025874148
forecast_1071,2025-02-14 15:00:00,11592.584603586856,11123.124772688949,9369.03478438889
forecast_1072,2025-02-14 16:00:00,11812.17327918568,12288.161279328644,9976.46617741568
forecast_1073,2025-02-14 17:00:00,14064.189406596659,13660.577499555231,10563.678478151509
forecast_1074,2025-02-14 18:00:00,16167.077790814164,14949.850407275204,12388.750343387223
forecast_1075,2025-02-14 19:00:00,15906.533106189685,16073.702861185184,11450.126758399267
forecast_1076,2025-02-14 20:00:00,15718.3140545844,14954.88004877516,10606.793919640366
forecast_1077,2025-02-14 21:00:00,16034.54613204796,15159.258578248802,10890.191860181108
forecast_1078,2025-02-14 22:00:00,15813.678751010864,14592.630543115009,10290.743870280892
forecast_1079,2025-02-14 23:00:00,16429.545047408345,15110.268358331334,10716.422310776057
forecast_1080,2025-02-15 00:00:00,17355.881673346965,16049.166728566755,11338.677214940035
forecast_1081,2025-02-15 01:00:00,18776.809896415863,16495.899284508207,11716.337013913098
forecast_1082,2025-02-15 02:00:00,18907.21057951493,16070.152962853173,11835.723131352657
forecast_1083,2025-02-15 03:00:00,17651.869323959505,15442.438318725728,10877.599475083513
forecast_1084,2025-02-15 04:00:00,16614.760067145635,14363.098616355079,10181.431188218063
forecast_1085,2025-02-15 05:00:00,16247.998039633538,14737.05198307895,10441.236656864301
forecast_1086,2025-02-15 06:00:00,16115.580254796292,14212.531385339325,9570.35576656038
forecast_1087,2025-02-15 07:00:00,13284.606274111991,12468.510966747195,8221.027525157284
forecast_1088,2025-02-15 08:00:00,12544.979984031896,11946.088248284486,8030.348865735168
forecast_1089,2025-02-15 09:00:00,11048.40296376086,10849.715074179087,6312.625036819404
forecast_1090,2025-02-15 10:00:00,9670.175253939899,8647.768522018383,5686.646756241777
forecast_1091,2025-02-15 11:00:00,8839.841029956886,9836.19616421286,5996.33088353278
forecast_1092,2025-02-15 12:00:00,11250.48849492469,10939.949501392935,7661.032008690085
forecast_1093,2025-02-15 13:00:00,11673.910355609558,12479.50189881239,9451.131062306249
forecast_1094,2025-02-15 14:00:00,13885.90767448269,13619.705384022393,10176.605448778522
forecast_1095,2025-02-15 15:00:00,14433.121142639284,14364.177179636235,10771.824214910896
forecast_1096,2025-02-15 16:00:00,14640.887363435839,14793.423556553067,10316.93672470578
forecast_1097,2025-02-15 17:00:00,15861.13407473519,15726.155174392848,11706.393510199507
forecast_1098,2025-02-15 18:00:00,17269.59217356386,16009.046400186686,13493.00332363983
forecast_1099,2025-02-15 19:00:00,18257.764939645065,17306.11119715193,14022.780745738137
forecast_1100,2025-02-15 20:00:00,18860.500325494624,18383.46672997181,14323.643774181795
forecast_1101,2025-02-15 21:00:00,18093.70694455632,17552.44109900937,13691.49594837515
forecast_1102,2025-02-15 22:00:00,18302.792306636504,17444.33621025622,12769.952006942985
forecast_1103,2025-02-15 23:00:00,17786.21383182087,17331.472660802712,12797.302780494832
forecast_1104,2025-02-16 00:00:00,18556.43846033192,17678.07710515079,13092.850566078998
forecast_1105,2025-02-16 01:00:00,18473.352864876415,17730.28908280606,13298.420817077276
forecast_1106,2025-02-16 02:00:00,18051.866893375973,17227.34426248028,11927.874970824232
forecast_1107,2025-02-16 03:00:00,16940.330337591407,16825.349215615264,11843.87248426632
forecast_1108,2025-02-16 04:00:00,16551.51385411451,16045.54235524602,11400.18278492047
forecast_1109,2025-02-16 05:00:00,13572.17917569071,13743.662607224933,9142.200279494135
forecast_1110,2025-02-16 06:00:00,13128.551892072352,14104.377440331538,9277.299165087812
forecast_1111,2025-02-16 07:00:00,12640.556970196865,13894.617767641757,8666.557067021855
forecast_1112,2025-02-16 08:00:00,12716.443291019265,13910.939455884543,8562.98733708215
forecast_1113,2025-02-16 09:00:00,12152.337260540573,13549.619028894353,8455.359681845335
forecast_1114,2025-02-16 10:00:00,9589.618808791585,11010.668925055226,7254.530701325053
forecast_1115,2025-02-16 11:00:00,7943.8630149881665,8601.536001074639,6377.670041559829
forecast_1116,2025-02-16 12:00:00,9016.712649158264,9759.326080089308,7209.424229191915
forecast_1117,2025-02-16 13:00:00,11061.772980920032,9753.252392858476,8668.456620172867
forecast_1118,2025-02-16 14:00:00,13446.625026643575,11301.413079813863,10573.250359059606
forecast_1119,2025-02-16 15:00:00,15194.693760997512,14036.887809143449,11843.72644783817
forecast_1120,2025-02-16 16:00:00,17583.034193764266,17811.211221953454,13628.99065571396
forecast_1121,2025-02-16 17:00:00,18745.797208861546,18283.85807134557,14425.130781639167
forecast_1122,2025-02-16 18:00:00,18568.98127618915,18033.06469616723,14478.206216471555
forecast_1123,2025-02-16 19:00:00,18995.26488769275,18630.91374559461,14654.553429532816
forecast_1124,2025-02-16 20:00:00,19137.27231706472,18860.81840103123,13170.911898933802
forecast_1125,2025-02-16 21:00:00,18838.92605979369,18575.81578053706,13502.340077955692
forecast_1126,2025-02-16 22:00:00,18861.936002060567,18261.588265006176,13244.275692698433
forecast_1127,2025-02-16 23:00:00,18205.943814937942,17632.24587661675,13144.017799318357
forecast_1128,2025-02-17 00:00:00,17241.404882152714,16892.321067351106,12729.300298373015
forecast_1129,2025-02-17 01:00:00,15630.023791503145,14374.636784656932,10437.760180760533
forecast_1130,2025-02-17 02:00:00,16077.397979811249,14632.753492938526,11039.764588141094
forecast_1131,2025-02-17 03:00:00,16082.0017498,15270.77500145592,10814.959843901543
forecast_1132,2025-02-17 04:00:00,14936.947373599594,13913.674132603259,9098.625906589321
forecast_1133,2025-02-17 05:00:00,13919.132598348917,11603.375781701785,7617.920952891928
forecast_1134,2025-02-17 06:00:00,13361.571576804501,11557.056966633874,7301.395749115145
forecast_1135,2025-02-17 07:00:00,14151.123186168827,12915.034720009753,8126.72827262443
forecast_1136,2025-02-17 08:00:00,14423.997417034794,13124.681444349108,8549.74695923945
forecast_1137,2025-02-17 09:00:00,14648.054500109398,12842.811662379943,7705.433025993126
forecast_1138,2025-02-17 10:00:00,14625.701760855569,12864.235131848307,8198.285131614657
forecast_1139,2025-02-17 11:00:00,14375.818319372544,12665.935407070516,8344.655467441626
forecast_1140,2025-02-17 12:00:00,14228.248265526188,12503.606669133414,8099.436059386404
forecast_1141,2025-02-17 13:00:00,14166.402454934641,12286.143174647466,8146.659314719222
forecast_1142,2025-02-17 14:00:00,13686.323365581644,12101.568482020271,7598.0158665753925
forecast_1143,2025-02-17 15:00:00,12922.966371348268,11181.090168899542,7094.4619284397195
forecast_1144,2025-02-17 16:00:00,11714.151903813192,9180.961536674797,5918.762812102938
forecast_1145,2025-02-17 17:00:00,9977.728745574814,7556.2851147658375,4785.804672194408
forecast_1146,2025-02-17 18:00:00,9381.782816110608,7372.265232591509,4682.045092227673
forecast_1147,2025-02-17 19:00:00,9777.13011669757,8213.522936298514,5006.5920698550335
forecast_1148,2025-02-17 20:00:00,9945.75927808323,8451.298447816893,5467.504733536574
forecast_1149,2025-02-17 21:00:00,10029.448129134254,9324.08789049664,6762.245031810182
forecast_1150,2025-02-17 22:00:00,9191.810489742362,8877.535302194323,6268.472993184062
forecast_1151,2025-02-17 23:00:00,8658.126611715501,7508.326644329134,5594.095748132995
forecast_1152,2025-02-18 00:00:00,7748.431494167392,7013.87815910873,5105.853309741063
forecast_1153,2025-02-18 01:00:00,8526.166452217796,8772.072363778801,6710.761894512223
forecast_1154,2025-02-18 02:00:00,12134.020334372231,11048.724883279616,7728.4731874159825
forecast_1155,2025-02-18 03:00:00,12999.60392103384,12111.975120131494,8342.806561754507
forecast_1156,2025-02-18 04:00:00,13650.726316620714,13091.651221028904,9091.051645970228
forecast_1157,2025-02-18 05:00:00,13742.646986594782,13414.135465369147,9185.103665565504
forecast_1158,2025-02-18 06:00:00,13807.492680890176,13488.115361116917,9476.586222704918
forecast_1159,2025-02-18 07:00:00,14420.4517702663,14190.110089117123,9892.614415754926
forecast_1160,2025-02-18 08:00:00,13692.656038302941,13610.068159556406,9337.063372712157
forecast_1161,2025-02-18 09:00:00,13641.332889918021,12714.457557709617,8800.285271041892
forecast_1162,2025-02-18 10:00:00,13279.904733933801,12187.002555448353,9111.104231052966
forecast_1163,2025-02-18 11:00:00,13213.428054493228,10960.861702144393,8875.339230516587
forecast_1164,2025-02-18 12:00:00,12912.756332439192,10366.179852670357,7900.280955072179
forecast_1165,2025-02-18 13:00:00,12723.437865841588,10543.671738308138,7734.463981222237
forecast_1166,2025-02-18 14:00:00,13137.082119357912,10814.10618331522,8192.699804577494
forecast_1167,2025-02-18 15:00:00,13393.305715803608,10966.742209066431,8473.05525282157
forecast_1168,2025-02-18 16:00:00,13323.153122260037,11063.608146338778,7886.2146645274115
forecast_1169,2025-02-18 17:00:00,13500.4063703689,11776.762907086884,8616.191110203206
forecast_1170,2025-02-18 18:00:00,12352.71777937661,11443.499082048764,7942.200111550306
forecast_1171,2025-02-18 19:00:00,12186.87845432236,11088.93111615058,7583.35600719697
forecast_1172,2025-02-18 20:00:00,11588.932846866075,10019.523571376849,7088.188289821508
forecast_1173,2025-02-18 21:00:00,11796.478159743712,10907.296030832607,7930.921152332131
forecast_1174,2025-02-18 22:00:00,11877.004541975479,12857.68645532463,7768.048679619834
forecast_1175,2025-02-18 23:00:00,12449.43654196465,12662.644932818048,8007.9106421896095
forecast_1176,2025-02-19 00:00:00,12552.672068659975,12656.665153027774,8090.3730534624065
forecast_1177,2025-02-19 01:00:00,9023.69785816289,9488.140013502183,7630.868914573704
forecast_1178,2025-02-19 02:00:00,11849.900403683267,12414.681231316272,9154.09148333012
forecast_1179,2025-02-19 03:00:00,12528.45268063793,12981.889451104793,8579.005199801883
forecast_1180,2025-02-19 04:00:00,12663.653172299932,13560.711676960505,8808.788401135103
forecast_1181,2025-02-19 05:00:00,13010.422255569987,14355.115232101618,8756.034793001832
forecast_1182,2025-02-19 06:00:00,14395.707314730173,15182.470503871506,8979.548160393497
forecast_1183,2025-02-19 07:00:00,14238.548822958026,14915.497247353404,9087.57972007398
forecast_1184,2025-02-19 08:00:00,12714.06692797396,13947.269260759766,8207.688302130942
forecast_1185,2025-02-19 09:00:00,10588.153181098925,11850.459635141082,7224.200765753813
forecast_1186,2025-02-19 10:00:00,8564.520523034545,9215.019905614548,6924.661237836653
forecast_1187,2025-02-19 11:00:00,7761.490217736713,8560.665840024967,6549.64322028556
forecast_1188,2025-02-19 12:00:00,6691.992226797053,7191.870824759902,5207.680722409544
forecast_1189,2025-02-19 13:00:00,5899.540047298585,5117.553472502558,3918.7393771881248
forecast_1190,2025-02-19 14:00:00,5648.667921392194,4951.6851754479185,3618.2007416875676
forecast_1191,2025-02-19 15:00:00,5966.311208059698,5249.934225353719,4056.2423845364965
forecast_1192,2025-02-19 16:00:00,5909.550026497447,5464.432412332218,3889.690893151118
forecast_1193,2025-02-19 17:00:00,6226.242094796521,5395.589302026516,4168.4384781633025
forecast_1194,2025-02-19 18:00:00,7191.645928183958,7012.842087613625,5177.262272382561
forecast_1195,2025-02-19 19:00:00,9039.099464519435,7985.167142350876,6325.818135105844
forecast_1196,2025-02-19 20:00:00,9356.802311993948,9530.89525905891,7142.41791028444
forecast_1197,2025-02-19 21:00:00,9027.604304009172,9727.494536043256,6664.904924839384
forecast_1198,2025-02-19 22:00:00,10386.888196367585,11021.533233072249,7711.712253873587
forecast_1199,2025-02-19 23:00:00,10868.347865690948,10044.387705985455,8341.715636942961
forecast_1200,2025-02-20 00:00:00,10282.349227821453,8993.77163088239,8027.599839003232
forecast_1201,2025-02-20 01:00:00,8745.373739232211,7130.603367829093,6495.179300695709
forecast_1202,2025-02-20 02:00:00,9450.256287877455,7511.0219221153475,6685.371327456545
forecast_1203,2025-02-20 03:00:00,9584.718305300397,7800.33081822885,6829.048366395898
forecast_1204,2025-02-20 04:00:00,9217.807663368229,8050.420105749857,6606.493606489748
forecast_1205,2025-02-20 05:00:00,9281.577930944484,7928.731496160526,6528.77399255316
forecast_1206,2025-02-20 06:00:00,9819.517677317992,9963.12898389698,6960.521200634566
forecast_1207,2025-02-20 07:00:00,11766.726837214785,13363.593653076865,9242.041939281624
forecast_1208,2025-02-20 08:00:00,13976.78614630785,13682.779442519968,9579.194239340402
forecast_1209,2025-02-20 09:00:00,13625.357605758292,13680.957519019854,9545.702296194848
forecast_1210,2025-02-20 10:00:00,11581.98586729289,11213.85729728391,9019.058611072962
forecast_1211,2025-02-20 11:00:00,12001.281284784984,11144.345963053322,8972.224607841541
forecast_1212,2025-02-20 12:00:00,11369.988977118954,10539.745573232447,8520.241610506664
forecast_1213,2025-02-20 13:00:00,8822.762740111075,7969.348323347962,6879.5232993606505
forecast_1214,2025-02-20 14:00:00,9133.961286465761,8239.47532315536,7301.140481451294
forecast_1215,2025-02-20 15:00:00,11082.033202735174,9230.07558502145,7542.092532331335
forecast_1216,2025-02-20 16:00:00,8822.008585376547,7396.642708830895,6474.281254732095
forecast_1217,2025-02-20 17:00:00,8840.871342638577,7594.210948623279,6249.022201499255
forecast_1218,2025-02-20 18:00:00,11765.058524580165,10507.76414978856,8006.01753623438
forecast_1219,2025-02-20 19:00:00,11705.104014814453,10866.255220558147,8869.380864337774
forecast_1220,2025-02-20 20:00:00,11346.099683766022,11615.835593350548,8671.466546538602
forecast_1221,2025-02-20 21:00:00,11135.908116172952,10671.935493551973,8222.992752615
forecast_1222,2025-02-20 22:00:00,11881.762029162232,11608.382722867282,6620.853201425909
forecast_1223,2025-02-20 23:00:00,11017.546138176309,10478.747888128539,6329.015739371841
forecast_1224,2025-02-21 00:00:00,12684.349543441422,13038.337124663723,8536.595644847019
forecast_1225,2025-02-21 01:00:00,11716.532322558283,11185.788527721648,8073.5611788165825
forecast_1226,2025-02-21 02:00:00,12825.95122828538,11193.144206646753,8768.820273008167
forecast_1227,2025-02-21 03:00:00,10146.263623324408,10052.27892231217,7856.83448302685
forecast_1228,2025-02-21 04:00:00,9140.392817760528,9084.475894683212,6987.3247181790475
forecast_1229,2025-02-21 05:00:00,9579.90878044454,10495.496407707256,6991.547229685959
forecast_1230,2025-02-21 06:00:00,10687.436285980328,11376.188764258934,7483.475209086519
forecast_1231,2025-02-21 07:00:00,10830.199799082144,11597.901082150713,7885.838690422819
forecast_1232,2025-02-21 08:00:00,12388.670651706921,12622.61074402314,8837.940537020891
forecast_1233,2025-02-21 09:00:00,10846.931930369305,10787.327439753723,8149.521535737376
forecast_1234,2025-02-21 10:00:00,7087.497809267625,8167.729276008626,6045.726014911271
forecast_1235,2025-02-21 11:00:00,5771.342682157559,5938.955993078954,4639.207931233047
forecast_1236,2025-02-21 12:00:00,5752.85384039263,5554.65406349079,4854.102685014445
forecast_1237,2025-02-21 13:00:00,7062.026406601643,6347.228594496318,4873.1075248997995
forecast_1238,2025-02-21 14:00:00,7811.272507320473,6801.563226171198,4838.088068706145
forecast_1239,2025-02-21 15:00:00,8473.18289464715,6973.2707369364925,5048.367773058837
forecast_1240,2025-02-21 16:00:00,8982.857914962315,8088.685103221239,5580.6356350978585
forecast_1241,2025-02-21 17:00:00,9218.105930063444,8522.060263494684,5983.983519666512
forecast_1242,2025-02-21 18:00:00,11266.749246804213,10982.412856935574,8852.746287820608
forecast_1243,2025-02-21 19:00:00,12388.601451676954,11507.670621041574,9206.853385960963
forecast_1244,2025-02-21 20:00:00,11897.345590096604,10644.03274577428,8622.949433286096
forecast_1245,2025-02-21 21:00:00,11959.402715579532,10883.25021543276,9772.80051855356
forecast_1246,2025-02-21 22:00:00,12872.5414715715,12040.913065168075,10050.158842425262
forecast_1247,2025-02-21 23:00:00,13984.765771089413,13311.27374557507,10798.700978314837
forecast_1248,2025-02-22 00:00:00,14325.005899537615,13877.689537806236,11194.67065337787
forecast_1249,2025-02-22 01:00:00,15690.743824586956,14242.37221826144,11085.794870888953
forecast_1250,2025-02-22 02:00:00,16232.533019386827,14721.57880902721,11569.168100437575
forecast_1251,2025-02-22 03:00:00,15243.122550280686,14173.173723713056,11472.039875403205
forecast_1252,2025-02-22 04:00:00,14984.82464767688,13367.54510451994,9625.169939702755
forecast_1253,2025-02-22 05:00:00,13913.93393916466,11672.943016819578,8280.042244342596
forecast_1254,2025-02-22 06:00:00,11942.25799357194,11572.680161765778,6497.5350648599915
forecast_1255,2025-02-22 07:00:00,11969.25844612163,12477.19078967747,7249.83401219971
forecast_1256,2025-02-22 08:00:00,9160.72463554941,8728.059004402081,6150.208532145851
forecast_1257,2025-02-22 09:00:00,7989.520888390139,7755.036466728081,5737.073576579786
forecast_1258,2025-02-22 10:00:00,6151.5548692957345,6215.705886663047,4260.552231989286
forecast_1259,2025-02-22 11:00:00,4859.98341739583,4394.26528918427,3520.94491359055
forecast_1260,2025-02-22 12:00:00,4786.158634402492,3524.227152009514,3005.9367344279844
forecast_1261,2025-02-22 13:00:00,6744.843890020522,6409.1270435211845,4645.675142507844
forecast_1262,2025-02-22 14:00:00,7042.100378732088,6161.577673111389,4714.240236573112
forecast_1263,2025-02-22 15:00:00,7274.523934295988,6010.760723088357,4437.805367450535
forecast_1264,2025-02-22 16:00:00,8001.7960286504995,6705.995885871334,5186.6791803557235
forecast_1265,2025-02-22 17:00:00,8870.270796531666,7745.817629449222,5392.184956713482
forecast_1266,2025-02-22 18:00:00,11065.906657949183,9860.434747537272,7529.360782952845
forecast_1267,2025-02-22 19:00:00,12296.172955759439,12103.889477227278,9919.323421776708
forecast_1268,2025-02-22 20:00:00,14538.645915247704,13388.568839373693,12252.100114039182
forecast_1269,2025-02-22 21:00:00,15016.941449320633,14737.24268944168,12325.128127950115
forecast_1270,2025-02-22 22:00:00,16405.042754494407,16477.52408174219,14088.505619035444
forecast_1271,2025-02-22 23:00:00,15995.483406140213,16248.920418443799,13477.40728002105
forecast_1272,2025-02-23 00:00:00,15271.39255436977,16455.79520197007,13204.0840739972
forecast_1273,2025-02-23 01:00:00,15415.162753041071,15848.986581147905,11999.166213791377
forecast_1274,2025-02-23 02:00:00,15583.608962098671,16705.76462926838,13163.382084251336
forecast_1275,2025-02-23 03:00:00,15566.133475557941,16634.28871780534,13147.11416234779
forecast_1276,2025-02-23 04:00:00,16091.195654654946,17038.78677001345,13394.304839340999
forecast_1277,2025-02-23 05:00:00,16362.372457243944,17176.717137710948,13255.836691871933
forecast_1278,2025-02-23 06:00:00,16392.771486554313,16963.459564989236,13364.257130380625
forecast_1279,2025-02-23 07:00:00,17088.42623314619,17165.817897411496,13411.153987031958
forecast_1280,2025-02-23 08:00:00,16204.925047069226,16204.459330622387,13202.546197372501
forecast_1281,2025-02-23 09:00:00,15062.105326464043,15874.510739077761,13076.52649947318
forecast_1282,2025-02-23 10:00:00,14930.953743761405,15098.633015803061,12115.058954431945
forecast_1283,2025-02-23 11:00:00,15702.212331135306,14245.413583116428,11041.850229521286
forecast_1284,2025-02-23 12:00:00,16175.788459282834,14372.414393611927,11312.559727164044
forecast_1285,2025-02-23 13:00:00,15973.4202744629,13445.791322782652,10438.322372380237
forecast_1286,2025-02-23 14:00:00,15521.18417272729,12680.492493792643,9969.005564991676
forecast_1287,2025-02-23 15:00:00,14624.229287865879,12467.208857970742,9467.065113440158
forecast_1288,2025-02-23 16:00:00,14477.733929755947,12262.920431012968,8604.649490289476
forecast_1289,2025-02-23 17:00:00,14112.320220637956,11597.538716790514,7096.838306163969
forecast_1290,2025-02-23 18:00:00,13363.934474290483,10862.754830791664,6469.361481998961
forecast_1291,2025-02-23 19:00:00,11417.213773973544,10163.45454211948,6664.084013374504
forecast_1292,2025-02-23 20:00:00,10826.523185116153,10170.87385017538,7738.9635414705635
forecast_1293,2025-02-23 21:00:00,11304.505704021482,10929.009340164403,8311.538293563906
forecast_1294,2025-02-23 22:00:00,11886.690665466263,11721.248185074017,8295.844318679969
forecast_1295,2025-02-23 23:00:00,12746.569385812081,13599.812114226268,8642.765494654976
forecast_1296,2025-02-24 00:00:00,13434.008411922992,14610.73301370464,9624.533926191218
forecast_1297,2025-02-24 01:00:00,15941.04622872979,16299.098274813214,11873.834495360317
forecast_1298,2025-02-24 02:00:00,17155.197183369997,17525.797763473707,12542.412557937492
forecast_1299,2025-02-24 03:00:00,18039.82860463237,17837.115630350298,12743.550613576654
forecast_1300,2025-02-24 04:00:00,17885.973300838003,18199.675214945535,12816.677521364581
forecast_1301,2025-02-24 05:00:00,17102.977317733366,17179.22336398559,10649.175454080596
forecast_1302,2025-02-24 06:00:00,16864.599817079055,15764.384864648271,10058.351951493569
forecast_1303,2025-02-24 07:00:00,16067.600803672896,15406.384675554327,10326.950301525774
forecast_1304,2025-02-24 08:00:00,15764.296541462165,14588.746922730874,10031.196834720085
forecast_1305,2025-02-24 09:00:00,14756.438626238933,13202.190789730163,9800.572585285507
forecast_1306,2025-02-24 10:00:00,11760.116376102926,10995.114687552086,9211.706799142305
